timestamp,node,pos,amps,bus_amps,tor_Nm,armed,disarm_msg
12:01:52.001,6,0.00010704994201660156,0.0,0.0,0.0,False,0
12:01:52.370,5,0.00010645389556884766,0.0,0.0,0.0,False,0
12:01:52.377,6,8.821487426757812e-05,0.0,0.0,0.0,False,0
12:01:52.746,5,0.00019168853759765625,0.0,0.0,0.0,False,0
12:01:52.754,6,2.2917985916137695e-05,0.0,0.0,0.0,False,0
12:01:53.133,5,0.0003802776336669922,0.0,0.0,0.0,False,0
12:01:53.140,6,0.0002982616424560547,0.0,0.0,0.0,False,0
12:01:53.508,5,0.00020930171012878418,0.0,0.0,0.0,False,0
12:01:53.515,6,0.00024941563606262207,0.0,0.0,0.0,False,0
12:01:53.886,5,7.838010787963867e-05,0.0,0.0,0.0,False,0
12:01:53.892,6,0.0002524256706237793,0.0,0.0,0.0,False,0
12:01:54.258,5,0.0004985630512237549,0.0,0.0,0.0,False,0
12:01:54.265,6,0.000271528959274292,0.0,0.0,0.0,False,0
12:01:54.633,5,-0.0001277327537536621,0.0,0.0,0.0,False,0
12:01:54.640,6,-3.102421760559082e-05,0.0,0.0,0.0,False,0
12:01:55.008,5,1.9878149032592773e-05,0.0,0.0,0.0,False,0
12:01:55.015,6,0.00016748905181884766,0.0,0.0,0.0,False,0
12:01:55.388,5,9.945034980773926e-05,0.0,0.0,0.0,False,0
12:01:55.397,6,-5.289912223815918e-05,0.0,0.0,0.0,False,0
12:01:55.776,5,-0.0003262460231781006,0.0,0.0,0.0,False,0
12:01:55.784,6,8.693337440490723e-05,0.0,0.0,0.0,False,0
12:01:56.156,5,8.463859558105469e-05,0.0,0.0,0.0,False,0
12:01:56.163,6,-0.00017854571342468262,0.0,0.0,0.0,False,0
12:01:56.534,5,-3.221631050109863e-05,0.0,0.0,0.0,False,0
12:01:56.541,6,-0.00024053454399108887,0.0,0.0,0.0,False,0
12:01:56.909,5,9.489059448242188e-05,0.0,0.0,0.0,False,0
12:01:56.916,6,0.0002783238887786865,0.0,0.0,0.0,False,0
12:01:57.289,5,0.00030225515365600586,0.0,0.0,0.0,False,0
12:01:57.305,6,-8.83638858795166e-05,0.0,0.0,0.0,False,0
12:01:57.675,5,-5.662441253662109e-06,0.0,0.0,0.0,False,0
12:01:57.682,6,-7.331371307373047e-06,0.0,0.0,0.0,False,0
12:01:58.051,5,-0.000299304723739624,0.0,0.0,0.0,False,0
12:01:58.061,6,0.00025776028633117676,0.0,0.0,0.0,False,0
12:01:58.425,5,-0.00012114644050598145,0.0,-0.000166582569363527,-0.019211038947105408,True,0
12:01:58.432,6,-2.3126602172851562e-05,0.0,0.0,0.0,False,0
12:01:58.795,5,-0.0003274977207183838,0.0,5.096583845443092e-05,-0.02908993884921074,True,0
12:01:58.801,6,0.00042688846588134766,4.773078762809746e-05,-0.00014873436884954572,-0.016064710915088654,True,0
12:01:59.163,5,-0.0007424354553222656,0.00017897819634526968,0.0015374685171991587,0.014613045379519463,True,0
12:01:59.170,6,3.3348798751831055e-05,0.0,-1.6529000276932493e-05,0.014478339813649654,True,0
12:01:59.533,5,0.000623553991317749,5.820766091346741e-11,-0.003909023944288492,-0.005104495212435722,True,0
12:01:59.539,6,0.00033229589462280273,0.0009109664824791253,-0.00041217857506126165,-0.03011045977473259,True,0
12:01:59.903,5,-0.0007902979850769043,0.0013671211199834943,-0.0003153780708089471,-0.011781269684433937,True,0
12:01:59.910,6,4.559755325317383e-05,6.415543612092733e-05,-0.00018504372565075755,-0.005133781582117081,True,0
12:02:00.268,5,0.00012388825416564941,0.00010773498797789216,-5.3168347221799195e-05,0.014201302081346512,True,0
12:02:00.274,6,6.705522537231445e-06,1.9179804439772852e-05,-9.834326920099556e-05,-0.030312959104776382,True,0
12:02:00.664,5,2.8252601623535156e-05,8.074211655184627e-05,-0.0006215240573510528,0.035957951098680496,True,0
12:02:00.674,6,3.641843795776367e-05,0.00023475600755773485,6.190959538798779e-06,-0.0319579653441906,True,0
12:02:01.058,5,-0.0004150271415710449,0.005736086051911116,-0.0018533284310251474,0.008750262670218945,True,0
12:02:01.065,6,0.00034922361373901367,0.0,-0.00022013507259543985,0.027006030082702637,True,0
12:02:01.445,5,-0.00012889504432678223,0.00045328569831326604,1.4067568088194093e-07,-0.06312315165996552,True,0
12:02:01.451,6,0.00032135844230651855,5.092072024126537e-05,-1.3932492947787978e-05,-0.009002922102808952,True,0
12:02:01.830,5,-0.0002586543560028076,0.0016924971714615822,-0.0006065490888431668,-0.005062371492385864,True,0
12:02:01.836,6,-0.00018799304962158203,0.0,7.359929441008717e-05,0.015090636909008026,True,0
12:02:02.216,5,-0.0002327561378479004,0.0,1.963642716873437e-05,-0.04645346477627754,True,0
12:02:02.224,6,-3.9637088775634766e-05,0.0003726978902705014,0.0001645525189815089,-0.011280857026576996,True,0
12:02:02.596,5,0.00010508298873901367,9.567104279994965e-05,-7.917421498859767e-06,0.022122783586382866,True,0
12:02:02.609,6,0.0002262890338897705,8.810562576400116e-05,1.4741764061909635e-05,-0.028566131368279457,True,0
12:02:02.980,5,0.0008870363235473633,0.002311982214450836,0.003320589428767562,0.011056646704673767,True,0
12:02:02.986,6,3.865361213684082e-05,0.00016106362454593182,0.000473762396723032,-0.00808683317154646,True,0
12:02:03.360,5,2.6106834411621094e-05,0.0,0.0007843301282264292,-0.011476997286081314,True,0
12:02:03.401,6,-3.764033317565918e-05,0.0,-8.758492913329974e-05,0.0006181560456752777,True,0
12:02:03.797,5,0.0004462301731109619,0.0009003123268485069,0.00015268386050593108,-0.038672734051942825,True,0
12:02:03.814,6,-4.476308822631836e-05,0.00020748161477968097,-0.00020730498363263905,0.027188749983906746,True,0
12:02:04.186,5,0.00045794248580932617,0.0,0.0002550712088122964,0.02539350464940071,True,0
12:02:04.207,6,3.883242607116699e-05,0.0002930784539785236,-0.0003047120408155024,0.048726022243499756,True,0
12:02:04.580,5,-0.0005932748317718506,0.0,0.0021973801776766777,-0.037472426891326904,True,0
12:02:04.587,6,9.986758232116699e-05,0.0,0.0003300666867289692,-0.013055451214313507,True,0
12:02:04.967,5,0.0004252195358276367,0.0,5.4020870265958365e-06,0.06347817182540894,True,0
12:02:04.974,6,0.00024366378784179688,0.001026041922159493,4.435457231011242e-05,0.04161150008440018,True,0
12:02:05.346,5,0.0005865693092346191,0.004219353664666414,0.0016452032141387463,-0.01337122917175293,True,0
12:02:05.353,6,0.00030159950256347656,3.793829819187522e-05,-0.0013466781238093972,0.022558631375432014,True,0
12:02:05.728,5,0.0005145072937011719,0.0006016262923367321,-0.0004387193184811622,-0.026301687583327293,True,0
12:02:05.734,6,0.00039896368980407715,8.486694423481822e-05,0.00020146937458775938,0.002288408577442169,True,0
12:02:06.104,5,0.00022330880165100098,0.0,-0.0006109034293331206,-0.01397726684808731,True,0
12:02:06.111,6,0.00014263391494750977,5.820766091346741e-11,-2.1760168237960897e-05,-0.002140692202374339,True,0
12:02:06.478,5,-0.08271217346191406,0.012446355074644089,0.006698274053633213,-0.018806217238307,True,0
12:02:06.486,6,-0.08996930718421936,0.0012168034445494413,-0.005865222308784723,-0.04690253734588623,True,0
12:02:06.850,5,-0.7374140620231628,0.021646473556756973,0.023922502994537354,-0.03941802307963371,True,0
12:02:06.857,6,-0.7466913461685181,0.003496929071843624,0.005341008771210909,-0.09825576841831207,True,0
12:02:07.245,5,-1.150816559791565,1.4551915228366852e-11,-0.0010516366455703974,-0.03680223971605301,True,0
12:02:07.252,6,-1.150974988937378,0.0,0.0028454274870455265,-0.027471257373690605,True,0
12:02:07.636,5,-1.1550490856170654,0.0,0.00020078470697626472,0.019211748614907265,True,0
12:02:07.642,6,-1.1526936292648315,0.0025204636622220278,0.0055093467235565186,-0.029280472546815872,True,0
12:02:08.028,5,-1.1550222635269165,0.0,0.0036139150615781546,-0.003184741362929344,True,0
12:02:08.037,6,-1.1532371044158936,0.005390943959355354,0.01127101294696331,-0.01409912109375,True,0
12:02:08.420,5,-1.2353049516677856,0.0,0.005890411790460348,-0.03569933772087097,True,0
12:02:08.426,6,-1.2416400909423828,0.008811850100755692,0.0016692490316927433,0.059480272233486176,True,0
12:02:08.816,5,-1.539451003074646,0.0007762162713333964,-0.0014402796514332294,0.05823832377791405,True,0
12:02:08.825,6,-1.5380663871765137,0.0,0.006886913441121578,-0.005209535360336304,True,0
12:02:09.206,5,-2.2562689781188965,0.0,-0.0040818192064762115,-0.001688520424067974,True,0
12:02:09.214,6,-2.270712375640869,0.0026165207382291555,0.004295863676816225,-0.04456626623868942,True,0
12:02:09.598,5,-3.118091344833374,0.00029335194267332554,-0.006272491533309221,0.01280505582690239,True,0
12:02:09.609,6,-3.128209114074707,0.004544482100754976,0.013567822985351086,-0.04120887070894241,True,0
12:02:09.992,5,-3.3910837173461914,0.015375678427517414,0.0071668424643576145,0.027724124491214752,True,0
12:02:09.999,6,-3.401369333267212,0.006789619103074074,-0.0013781642774119973,0.004188969731330872,True,0
12:02:10.368,5,-4.191739559173584,0.0,0.00579073978587985,-0.026195421814918518,True,0
12:02:10.382,6,-4.2141432762146,0.0,0.012372490018606186,-0.00665304996073246,True,0
12:02:10.752,5,-5.031753063201904,0.008908537216484547,-0.0008618883439339697,-0.029832080006599426,True,0
12:02:10.759,6,-5.043308734893799,0.009271111339330673,0.01854690909385681,-0.022107256576418877,True,0
12:02:11.130,5,-5.766511917114258,0.005735444836318493,0.014623802155256271,-0.06086599826812744,True,0
12:02:11.137,6,-5.777760982513428,0.014114993624389172,0.010813096538186073,0.013479810208082199,True,0
12:02:11.508,5,-6.3193840980529785,0.0030471424106508493,-0.00017024230328388512,-0.017985869199037552,True,0
12:02:11.514,6,-6.3328399658203125,0.0,0.007213896606117487,-0.009617077186703682,True,0
12:02:11.879,5,-6.825797080993652,0.0,0.003530193353071809,-0.0627046525478363,True,0
12:02:11.885,6,-6.835170269012451,0.005396975204348564,-0.00269149336963892,0.039210978895425797,True,0
12:02:12.254,5,-7.520862579345703,0.010499842464923859,0.011481796391308308,-0.05914483964443207,True,0
12:02:12.261,6,-7.5420002937316895,0.01763959228992462,-0.01138139609247446,0.02565433830022812,True,0
12:02:12.646,5,-8.396440505981445,0.01168572437018156,0.01296874787658453,-0.022727714851498604,True,0
12:02:12.656,6,-8.412517547607422,0.0032701054587960243,-0.005675442982465029,-0.06629713624715805,True,0
12:02:13.043,5,-9.179561614990234,0.006296355277299881,-0.0004257543187122792,0.0061222948133945465,True,0
12:02:13.054,6,-9.190053939819336,0.0,0.026527345180511475,-0.02553584612905979,True,0
12:02:13.438,5,-9.403151512145996,0.0,0.00031301676062867045,-0.05264480412006378,True,0
12:02:13.449,6,-9.406603813171387,0.006157195195555687,0.0025881922338157892,-0.07042063027620316,True,0
12:02:13.847,5,-9.925296783447266,0.002116721821948886,-0.0012775403447449207,-0.01762315444648266,True,0
12:02:13.855,6,-9.931612968444824,0.0,0.01192769967019558,0.01471414603292942,True,0
12:02:14.240,5,-10.193095207214355,0.0,0.0006103530176915228,-0.054025109857320786,True,0
12:02:14.246,6,-10.201613426208496,0.018850071355700493,0.004889956675469875,-0.04468768090009689,True,0
12:02:14.627,5,-10.637383460998535,0.00029615615494549274,0.003387827193364501,0.031038226559758186,True,0
12:02:14.633,6,-10.640275955200195,0.0010489700362086296,5.346097532310523e-05,0.015841038897633553,True,0
12:02:15.012,5,-10.938491821289062,0.0,-0.00023453582252841443,-0.024938879534602165,True,0
12:02:15.020,6,-10.942337989807129,0.00234391656704247,0.013597403652966022,0.03961775079369545,True,0
12:02:15.421,5,-11.22237777709961,-1.1641532182693481e-10,-0.0007329274667426944,-0.026211516931653023,True,0
12:02:15.428,6,-11.225508689880371,0.0003496825520414859,0.0020765643566846848,-0.020482340827584267,True,0
12:02:15.816,5,-11.363282203674316,0.0,-0.0022576095070689917,-0.037317801266908646,True,0
12:02:15.822,6,-11.365739822387695,0.003121705260127783,-0.0032080020755529404,-0.01580915041267872,True,0
12:02:16.209,5,-11.423330307006836,0.0,0.0017574253724887967,-0.019248060882091522,True,0
12:02:16.216,6,-11.42568588256836,0.0005390448495745659,0.0008790704887360334,0.03154157102108002,True,0
12:02:16.596,5,-11.531048774719238,2.891523763537407e-06,0.00019262496789451689,-0.03211937099695206,True,0
12:02:16.604,6,-11.526408195495605,0.0004362461331766099,7.793543773004785e-05,-0.039082784205675125,True,0
12:02:16.989,5,-11.60917854309082,0.0,0.000327434012433514,-0.0787854865193367,True,0
12:02:16.997,6,-11.607657432556152,0.0026333231944590807,-0.0009705370175652206,-0.021268660202622414,True,0
12:02:17.382,5,-11.698234558105469,0.0031543716322630644,0.00020143551228102297,0.016316354274749756,True,0
12:02:17.389,6,-11.697149276733398,0.004123513121157885,-0.0011518971296027303,-0.026316896080970764,True,0
12:02:17.758,5,-11.77987289428711,0.0019420813769102097,0.0019795175176113844,-0.009420670568943024,True,0
12:02:17.775,6,-11.77889633178711,0.0,0.0020041889511048794,0.023164596408605576,True,0
12:02:18.147,5,-11.84299087524414,0.0015428700717166066,0.0011803009547293186,0.012494940310716629,True,0
12:02:18.153,6,-11.841574668884277,0.0030581383034586906,4.1759769374039024e-05,-0.015880737453699112,True,0
12:02:18.523,5,-11.888714790344238,0.0002942943247035146,-0.0002197340363636613,0.01721118949353695,True,0
12:02:18.531,6,-11.88730525970459,0.003155703656375408,0.0038171010091900826,-0.035415034741163254,True,0
12:02:18.906,5,-11.93462085723877,0.0,0.006213843356817961,-0.022892581298947334,True,0
12:02:18.913,6,-11.932971000671387,0.0027244780212640762,0.002883628709241748,-0.004934252705425024,True,0
12:02:19.280,5,-11.980597496032715,0.0,0.002314815064892173,-0.0013333596289157867,True,0
12:02:19.288,6,-11.97866153717041,0.001981311710551381,0.00021316169295459986,-0.009796075522899628,True,0
12:02:19.658,5,-12.002517700195312,1.1641532182693481e-10,0.004467173479497433,-0.03907736390829086,True,0
12:02:19.665,6,-12.002159118652344,0.0014775641029700637,0.0002746147511061281,-0.04779880493879318,True,0
12:02:20.028,5,-12.002933502197266,0.0026971762999892235,0.004914719145745039,-0.0013548340648412704,True,0
12:02:20.035,6,-12.002224922180176,0.0033748147543519735,0.004904200788587332,0.007222728803753853,True,0
12:02:20.416,5,-12.002498626708984,0.0010894200531765819,0.011757557280361652,-0.029848070815205574,True,0
12:02:20.422,6,-12.002254486083984,0.0,0.0003399715351406485,-0.011052772402763367,True,0
12:02:20.802,5,-12.004033088684082,0.0,-0.001018394366838038,0.02391814813017845,True,0
12:02:20.809,6,-12.002588272094727,0.002013818360865116,-0.00036325358087196946,-0.013017941266298294,True,0
12:02:21.182,5,-12.002845764160156,0.00022542127408087254,-0.0016265310114249587,-0.01403571106493473,True,0
12:02:21.188,6,-12.002411842346191,0.0021917347330600023,0.0012302796822041273,0.015312183648347855,True,0
12:02:21.565,5,-12.0028715133667,0.0008323083748109639,-0.0016506084939464927,0.017959417775273323,True,0
12:02:21.575,6,-12.002284049987793,0.0019452079432085156,0.0015420253621414304,-0.042115021497011185,True,0
12:02:21.953,5,-12.0032377243042,0.0,-0.0006879260763525963,-0.00926234945654869,True,0
12:02:21.967,6,-12.002236366271973,0.0013139096554368734,0.0017281401669606566,0.044795919209718704,True,0
12:02:22.341,5,-11.848082542419434,0.0002407501742709428,-0.0006283303955569863,0.04914916306734085,True,0
12:02:22.347,6,-11.849492073059082,0.00013141354429535568,7.162154361139983e-05,-0.008491873741149902,True,0
12:02:22.719,5,-11.843613624572754,0.006271744146943092,0.008665653876960278,0.02092485874891281,True,0
12:02:22.726,6,-11.843252182006836,0.0,-0.0002665304928086698,0.03155164420604706,True,0
12:02:23.097,5,-11.844549179077148,0.0006100698374211788,0.008916730992496014,-0.027485553175210953,True,0
12:02:23.104,6,-11.843446731567383,4.622305277734995e-05,0.00019043505017179996,0.00256136991083622,True,0
12:02:23.469,5,-11.847290992736816,0.00020209049398545176,3.27253328578081e-05,0.019826343283057213,True,0
12:02:23.476,6,-11.84765911102295,1.1641532182693481e-10,-0.002674686722457409,0.003791291266679764,True,0
12:02:23.848,5,-11.858993530273438,0.0,0.0009747407166287303,0.01911497674882412,True,0
12:02:23.857,6,-11.859800338745117,0.0022059299517422915,-0.0007495153113268316,-0.0074947066605091095,True,0
12:02:24.240,5,-11.857837677001953,0.0,0.0029927173163741827,0.0743027999997139,True,0
12:02:24.247,6,-11.859808921813965,0.0,0.002035688143223524,0.02546604722738266,True,0
12:02:24.639,5,-11.858579635620117,0.0002778877387754619,2.0787936591659673e-05,-0.04404411092400551,True,0
12:02:24.646,6,-11.859840393066406,0.0,0.0002734677109401673,-0.016678525134921074,True,0
12:02:25.029,5,-11.858661651611328,0.0,-7.229124457808211e-05,0.02633991651237011,True,0
12:02:25.035,6,-11.859769821166992,7.502302196371602e-06,-0.0012883426388725638,-0.0012401808053255081,True,0
12:02:25.416,5,-11.859325408935547,0.0,0.001122322166338563,0.0003926418721675873,True,0
12:02:25.425,6,-11.859576225280762,0.0,0.0006806367309764028,-0.03266318887472153,True,0
12:02:25.811,5,-11.85861587524414,4.76167188026011e-05,3.525450301822275e-05,-0.026751616969704628,True,0
12:02:25.818,6,-11.859309196472168,0.0,0.0004163725534453988,-0.042988505214452744,True,0
12:02:26.202,5,-11.858013153076172,0.0,8.17132786323782e-06,-0.014517877250909805,True,0
12:02:26.208,6,-11.85959529876709,-1.4551915228366852e-11,0.00010742334416136146,0.002297467552125454,True,0
12:02:26.590,5,-11.857236862182617,0.0002242848859168589,-0.0004683809238485992,-0.027025744318962097,True,0
12:02:26.596,6,-11.859395980834961,6.78830620017834e-05,-6.328520976239815e-05,0.01087778527289629,True,0
12:02:26.964,5,-11.857966423034668,0.0010062319925054908,0.00044423132203519344,-0.009665973484516144,True,0
12:02:26.980,6,-11.859644889831543,0.0,0.0005836075288243592,0.024188917130231857,True,0
12:02:27.350,5,-11.857280731201172,0.0006898202700540423,-0.0006810229970142245,0.002869179006665945,True,0
12:02:27.357,6,-11.85869312286377,4.764448385685682e-05,0.0028377303387969732,-0.019097978249192238,True,0
12:02:27.723,5,-11.857259750366211,0.0017225751653313637,0.001337036257609725,-0.003711901605129242,True,0
12:02:27.730,6,-11.859295845031738,0.0,9.83108111540787e-06,0.027335219085216522,True,0
12:02:28.099,5,-11.858240127563477,1.1641532182693481e-10,0.0018459947314113379,0.02382422611117363,True,0
12:02:28.107,6,-11.858826637268066,0.0,-9.703860996523872e-05,-0.031017402186989784,True,0
12:02:28.475,5,-11.857465744018555,0.0007116125780157745,2.104007080561132e-06,0.0025873668491840363,True,0
12:02:28.481,6,-11.8590726852417,0.00017248991935048252,0.00030739704379811883,0.006071177311241627,True,0
12:02:28.841,5,-11.856687545776367,0.00218857335858047,0.0006390974158421159,-0.0095292367041111,True,0
12:02:28.847,6,-11.858811378479004,0.0,-9.564610809320584e-05,-0.004464391618967056,True,0
12:02:29.223,5,-11.857324600219727,0.0,-0.000270348769845441,-0.018179534003138542,True,0
12:02:29.230,6,-11.859082221984863,4.73661748401355e-05,0.0012556164292618632,-0.006621891632676125,True,0
12:02:29.612,5,-11.856215476989746,0.0004205716832075268,0.0026152750942856073,0.021407628431916237,True,0
12:02:29.619,6,-11.858881950378418,3.468198701739311e-05,0.0012153236893936992,-0.016783302649855614,True,0
12:02:29.996,5,-11.856790542602539,0.0006758680683560669,-0.0008990084170363843,0.01763295754790306,True,0
12:02:30.002,6,-11.858652114868164,0.0,-0.00029958656523376703,0.045697662979364395,True,0
12:02:30.383,5,-11.856432914733887,0.00028530159033834934,0.00026463682297617197,0.021229438483715057,True,0
12:02:30.390,6,-11.858640670776367,0.0018372787162661552,0.0006206909311003983,0.02290121279656887,True,0
12:02:30.765,5,-11.856456756591797,6.942165782675147e-05,-0.0007663381402380764,0.007840655744075775,True,0
12:02:30.774,6,-11.858240127563477,0.0024099929723888636,-1.841826997406315e-05,-0.017274988815188408,True,0
12:02:31.146,5,-11.855974197387695,0.0,0.0005907813902013004,0.053066618740558624,True,0
12:02:31.153,6,-11.857769012451172,0.0,0.0012305431300774217,0.06634096056222916,True,0
12:02:31.533,5,-11.856728553771973,0.002553527243435383,7.980240479810163e-05,0.006524551659822464,True,0
12:02:31.540,6,-11.858121871948242,0.0006348021561279893,0.0002704962680581957,0.006178576499223709,True,0
12:02:31.911,5,-11.856466293334961,0.0012483608443289995,-0.00012488951324485242,-0.017009209841489792,True,0
12:02:31.918,6,-11.858022689819336,-1.1641532182693481e-10,-0.00024151486286427826,-0.010726019740104675,True,0
12:02:32.291,5,-11.856465339660645,0.0009129720274358988,-0.0008041582768782973,-0.001492394134402275,True,0
12:02:32.299,6,-11.85759162902832,0.0,3.5376633604755625e-06,0.014124685898423195,True,0
12:02:32.672,5,-11.856500625610352,0.0007236306555569172,0.00031483088969253004,-0.016697561368346214,True,0
12:02:32.681,6,-11.857606887817383,9.094947017729282e-13,-4.320439256844111e-05,-0.009752772748470306,True,0
12:02:33.053,5,-11.855957984924316,0.0,-0.0013644599821418524,0.01581175997853279,True,0
12:02:33.061,6,-11.857536315917969,0.0,0.0005729123950004578,0.027237987145781517,True,0
12:02:33.419,5,-11.856483459472656,0.0016039093025028706,0.0023311967961490154,0.0032763518393039703,True,0
12:02:33.426,6,-11.85751724243164,0.0005448586889542639,0.0019064809894189239,-0.0064031570218503475,True,0
12:02:33.815,5,-11.854988098144531,0.0,0.002551847603172064,-0.021307403221726418,True,0
12:02:33.821,6,-11.857417106628418,0.0009517840808257461,-1.8596421796246432e-05,-0.01507715042680502,True,0
12:02:34.208,5,-11.854613304138184,0.0,-0.0026659772265702486,-0.012834250926971436,True,0
12:02:34.216,6,-11.857148170471191,0.0,-0.00038980215322226286,-0.04156225919723511,True,0
12:02:34.608,5,-11.855395317077637,0.0004948010318912566,0.0001285832840949297,-0.008291516453027725,True,0
12:02:34.616,6,-11.857110023498535,0.0010256172390654683,-0.0005877715884707868,0.007698175497353077,True,0
12:02:34.998,5,-11.855875968933105,0.0,0.0005369596765376627,0.008726445958018303,True,0
12:02:35.005,6,-11.856634140014648,6.325659342110157e-05,-0.00013435774599201977,-0.04410743713378906,True,0
12:02:35.382,5,-11.854985237121582,0.0,9.26801294554025e-05,0.041662149131298065,True,0
12:02:35.388,6,-11.856285095214844,0.00026121511473320425,-0.0002823048853315413,-0.01707286946475506,True,0
12:02:35.765,5,-11.854864120483398,0.0008922428824007511,8.494513167534024e-05,0.011553403921425343,True,0
12:02:35.771,6,-11.856024742126465,0.0008640779415145516,-0.000173980908584781,0.006476830691099167,True,0
12:02:36.139,5,-11.855329513549805,0.0013128840364515781,0.0012835207162424922,0.029253069311380386,True,0
